last_scraped,source,name,description,neighborhood_overview,host_name,host_since,host_location,host_about,host_response_time,host_is_superhost,host_verifications,host_identity_verified,neighbourhood_cleansed,property_type,room_type,bathrooms_text,amenities,first_review,license,instant_bookable,id,host_response_rate,host_acceptance_rate,host_listings_count,host_total_listings_count,latitude,longitude,accommodates,bathrooms,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_communication,review_scores_location,review_scores_value,reviews_per_month
2024-09-25,city scrape,The Best Shared Room For You! Excellent Location!,"The best shared room for you! Excellent Location!<br /><br />You will like my house very much, my house is big and very interesting since there are many foreigners from other countries in the world. The atmosphere is very nice.<br /><br />We are in an excellent location near downtown and next to the Metrobus.",Información acerca del vecindario no proporcionada,Luis,2018-08-04,2018-08-04,"Hello my friends, my house is very big and interesting, I always have guests from different parts of the world and therefore there is a very broad cultural exchange. The location is excellent because the Airport is 15 minutes from here and the downtown too. The Metrobus is around the corner, is very cheap to travel on it.",a few days or more,f,"['email', 'phone']",t,Cuauhtémoc,Shared room in home,Shared room,4 shared baths,"[""Iron"", ""Washer"", ""Outdoor furniture"", ""Wifi"", ""Freezer"", ""Laundromat nearby"", ""Refrigerator"", ""Dishes and silverware"", ""Ethernet connection"", ""Self check-in"", ""Hangers"", ""Coffee maker"", ""Backyard"", ""Long term stays allowed"", ""First aid kit"", ""Essentials"", ""Shampoo"", ""Hot water"", ""Smoking allowed"", ""Dining table"", ""Luggage dropoff allowed"", ""TV"", ""Pocket wifi"", ""Patio or balcony"", ""Bed linens"", ""Kitchen"", ""Outdoor dining area"", ""Drying rack for clothing"", ""Stove"", ""Fire extinguisher"", ""Clothing storage"", ""Free street parking"", ""Microwave"", ""Dedicated workspace"", ""Cooking basics"", ""Hair dryer"", ""Building staff""]",9999-01-01,No disponible,f,52310342,1.0,0.3,116.0,124.0,19.46101,-99.1463,1.0,4.0,1.0,1.0,171.0,28.0,365.0,28.0,365.0,30,60,90,365,0.0,0.0,4.8,4.9,4.8,4.8,4.8,4.7,1.7
2024-09-25,city scrape,Shared Room / Terrace / Metrobus,"You will like my house very much, my house is big and very interesting since there are many foreigners from other countries in the world. The atmosphere is very nice.<br /><br />We are in an excellent location near downtown and next to the Metrobus.",Información acerca del vecindario no proporcionada,Luis,2018-08-04,2018-08-04,"Hello my friends, my house is very big and interesting, I always have guests from different parts of the world and therefore there is a very broad cultural exchange. The location is excellent because the Airport is 15 minutes from here and the downtown too. The Metrobus is around the corner, is very cheap to travel on it.",a few days or more,f,"['email', 'phone']",t,Cuauhtémoc,Shared room in home,Shared room,2.5 shared baths,"[""Iron"", ""Washer"", ""Wifi"", ""Freezer"", ""Refrigerator"", ""Dishes and silverware"", ""Ethernet connection"", ""Self check-in"", ""Hangers"", ""Long term stays allowed"", ""First aid kit"", ""Essentials"", ""Shampoo"", ""Hot water"", ""Smoking allowed"", ""Barbecue utensils"", ""Luggage dropoff allowed"", ""TV with standard cable"", ""Patio or balcony"", ""Kitchen"", ""Oven"", ""BBQ grill"", ""Stove"", ""Window guards"", ""Fire extinguisher"", ""Room-darkening shades"", ""Free street parking"", ""Microwave"", ""Dedicated workspace"", ""Cooking basics"", ""Hair dryer"", ""Building staff""]",2022-01-31,No disponible,f,52521142,1.0,0.3,116.0,124.0,19.46266,-99.14386,1.0,2.5,1.0,1.0,172.0,28.0,365.0,28.0,365.0,30,60,90,365,2.0,0.0,5.0,5.0,4.5,5.0,5.0,5.0,0.06
2024-09-26,city scrape,Moderna Habitación en La Condesa,Descripción no proporcionada,Información acerca del vecindario no proporcionada,Claudia,2019-06-17,2019-06-17,Información acerca del anfitrión del no proporcionada,a few days or more,f,"['email', 'phone']",t,Cuauhtémoc,Shared room in rental unit,Shared room,1.5 shared baths,"[""Free parking on premises"", ""Paid parking on premises""]",9999-01-01,No disponible,f,52588496,1.0,0.9,1.0,1.0,19.40733914038746,-99.16819496645802,2.0,1.5,1.0,1.0,400.0,1.0,365.0,1.0,365.0,28,56,86,359,0.0,0.0,4.8,4.9,4.8,4.8,4.8,4.7,1.7
2024-09-25,city scrape,Cama en Habitación compartida Femenina,"Mexico Hostel offers a clean, comfortable, affordable and convenient accommodation option in a historic building. Perfectly located in the heart of downtown Mexico City surrounded by stunning architecture, museums, markets, business centers and a wide variety of bars and restaurants. One block from Fine Arts and the Ministry of Foreign Affairs",Información acerca del vecindario no proporcionada,Mexico Hostel,2021-10-12,2021-10-12,"Amamos a las personas, la cultura y la comida. No solo brindamos alojamiento limpio y cómodo con todos los elementos esenciales, sino que también creamos el espacio para que nuestros huéspedes conozcan gente, descubran la cultura local y disfruten de comida nueva.",within an hour,f,"['email', 'phone']",t,Cuauhtémoc,Shared room in hostel,Shared room,3 shared baths,"[""Luggage dropoff allowed"", ""Wifi"", ""Exterior security cameras on property"", ""Smoke alarm"", ""Fire extinguisher"", ""Outdoor shower"", ""Long term stays allowed"", ""First aid kit"", ""Ethernet connection"", ""Self check-in"", ""Essentials"", ""Shampoo"", ""Hot water"", ""Dining table"", ""Smoking allowed"", ""Shower gel"", ""Hangers"", ""Building staff""]",2021-11-29,No disponible,f,52743087,1.0,1.0,9.0,9.0,19.43375,-99.14331,9.0,3.0,1.0,1.8,260.0,1.0,30.0,1.0,1125.0,30,60,90,365,4.0,0.0,4.8,4.8,4.8,4.9,4.5,4.8,0.12
2024-09-26,previous scrape,Mexiqui Hostel- a una cuadra del Zócalo de CDMX,Experience Mexico like a friend and not a tourist at this centrally located home in a fully remodeled historic building with the best views of downtown.,"Stay where the Aztec tlatoanis (emperors) lived, you'll be in the heart of Mexico. Walk quietly through the streets of downtown, visiting the Templo Mayor, historic buildings from the colonial era, museums, restaurants, traditional canteens, pulquerías. The Zócalo metro is just one block away so you can easily connect to other areas of the city: Coyoacán, Reforma, Roma and Condesa.",Mexiqui,2020-03-02,2020-03-02,Información acerca del anfitrión del no proporcionada,within an hour,f,"['email', 'phone']",f,Cuauhtémoc,Shared room in bed and breakfast,Shared room,1.5 shared baths,"[""Shared patio or balcony"", ""Outdoor furniture"", ""Wifi"", ""Freezer"", ""Laundromat nearby"", ""City skyline view"", ""Outdoor shower"", ""Gas stove"", ""Coffee maker: drip coffee maker"", ""Bikes"", ""Refrigerator"", ""Dishes and silverware"", ""Hangers"", ""Hot water kettle"", ""Breakfast"", ""Long term stays allowed"", ""First aid kit"", ""Toaster"", ""Essentials"", ""Hot water"", ""Smoking allowed"", ""Dining table"", ""Luggage dropoff allowed"", ""Sound system with aux"", ""Bed linens"", ""Board games"", ""Kitchen"", ""Oven"", ""Outdoor dining area"", ""Books and reading material"", ""Smoke alarm"", ""Extra pillows and blankets"", ""Safe"", ""Fire extinguisher"", ""Clothing storage: dresser"", ""Room-darkening shades"", ""Exterior security cameras on property"", ""Microwave"", ""Dedicated workspace"", ""Cooking basics"", ""Paid parking off premises"", ""HDTV with standard cable""]",2021-10-29,No disponible,f,52792185,1.0,1.0,1.0,1.0,19.434953689575195,-99.1323471069336,7.0,1.5,1.6,2.0,300.0,2.0,365.0,2.0,365.0,0,0,0,0,1.0,0.0,4.0,5.0,4.0,4.0,5.0,4.0,0.03
2024-09-25,city scrape,Cama en Habitación compartida Masculina,"Mexico Hostel offers a clean, comfortable, affordable and convenient accommodation option in a historic building. Perfectly located in the heart of downtown Mexico City surrounded by stunning architecture, museums, markets, business centers and a wide variety of bars and restaurants. One block from Fine Arts and the Ministry of Foreign Affairs",Información acerca del vecindario no proporcionada,Mexico Hostel,2021-10-12,2021-10-12,"Amamos a las personas, la cultura y la comida. No solo brindamos alojamiento limpio y cómodo con todos los elementos esenciales, sino que también creamos el espacio para que nuestros huéspedes conozcan gente, descubran la cultura local y disfruten de comida nueva.",within an hour,f,"['email', 'phone']",t,Cuauhtémoc,Shared room in hostel,Shared room,3 shared baths,"[""Wifi"", ""Outdoor shower"", ""Ethernet connection"", ""Self check-in"", ""Hangers"", ""Carbon monoxide alarm"", ""Long term stays allowed"", ""First aid kit"", ""Essentials"", ""Shampoo"", ""Hot water"", ""Dining table"", ""Luggage dropoff allowed"", ""Noise decibel monitors on property"", ""Smoke alarm"", ""Fire extinguisher"", ""Exterior security cameras on property"", ""Smoking allowed"", ""Building staff""]",2021-10-31,No disponible,t,52940096,1.0,1.0,9.0,9.0,19.43361,-99.14403,9.0,3.0,1.0,1.8,260.0,1.0,365.0,1.0,365.0,30,60,90,365,12.0,0.0,4.17,4.33,4.25,4.5,4.75,4.67,0.34
2024-09-25,city scrape,Cama en Habitación compartida Femenina,"Mexico Hostel offers a clean, comfortable, affordable and convenient accommodation option in a historic building. Perfectly located in the heart of downtown Mexico City surrounded by stunning architecture, museums, markets, business centers and a wide variety of bars and restaurants. One block from Fine Arts and Ministry of Foreign Affairs",Información acerca del vecindario no proporcionada,Mexico Hostel,2021-10-12,2021-10-12,"Amamos a las personas, la cultura y la comida. No solo brindamos alojamiento limpio y cómodo con todos los elementos esenciales, sino que también creamos el espacio para que nuestros huéspedes conozcan gente, descubran la cultura local y disfruten de comida nueva.",within an hour,f,"['email', 'phone']",t,Cuauhtémoc,Shared room in hostel,Shared room,3 shared baths,"[""Luggage dropoff allowed"", ""Wifi"", ""Exterior security cameras on property"", ""Fire extinguisher"", ""Outdoor shower"", ""Long term stays allowed"", ""First aid kit"", ""Ethernet connection"", ""Self check-in"", ""Essentials"", ""Shampoo"", ""Hot water"", ""Dining table"", ""Smoking allowed"", ""Smoke alarm"", ""Hangers"", ""Building staff""]",2021-11-06,No disponible,t,52940149,1.0,1.0,9.0,9.0,19.43536,-99.1426,9.0,3.0,1.0,1.8,260.0,1.0,365.0,1.0,365.0,30,60,90,365,43.0,0.0,4.51,4.53,4.23,4.56,4.74,4.49,1.22
2024-09-25,city scrape,Cama en Habitación compartida Masculina,"Mexico Hostel offers a clean, comfortable, affordable and convenient accommodation option in a historic building. Perfectly located in the heart of downtown Mexico City surrounded by stunning architecture, museums, markets, business centers and a wide variety of bars and restaurants. One block from Fine Arts and the Ministry of Foreign Affairs",Información acerca del vecindario no proporcionada,Mexico Hostel,2021-10-12,2021-10-12,"Amamos a las personas, la cultura y la comida. No solo brindamos alojamiento limpio y cómodo con todos los elementos esenciales, sino que también creamos el espacio para que nuestros huéspedes conozcan gente, descubran la cultura local y disfruten de comida nueva.",within an hour,f,"['email', 'phone']",t,Cuauhtémoc,Shared room in hostel,Shared room,3 shared baths,"[""Luggage dropoff allowed"", ""Wifi"", ""Exterior security cameras on property"", ""Fire extinguisher"", ""Outdoor shower"", ""Long term stays allowed"", ""First aid kit"", ""Ethernet connection"", ""Self check-in"", ""Essentials"", ""Shampoo"", ""Hot water"", ""Dining table"", ""Smoking allowed"", ""Smoke alarm"", ""Hangers"", ""Building staff""]",2021-11-02,No disponible,t,52940196,1.0,1.0,9.0,9.0,19.43349,-99.14422,9.0,3.0,1.0,1.8,260.0,1.0,365.0,1.0,365.0,30,60,90,365,13.0,0.0,4.46,4.08,4.38,4.46,4.77,4.31,0.37
2024-09-25,city scrape,Cama en Habitación compartida Femenina,"Mexico Hostel offers a clean, comfortable, affordable and convenient accommodation option in a historic building. Perfectly located in the heart of downtown Mexico City surrounded by stunning architecture, museums, markets, business centers and a wide variety of bars and restaurants. One block from Fine Arts and the Ministry of Foreign Affairs",Información acerca del vecindario no proporcionada,Mexico Hostel,2021-10-12,2021-10-12,"Amamos a las personas, la cultura y la comida. No solo brindamos alojamiento limpio y cómodo con todos los elementos esenciales, sino que también creamos el espacio para que nuestros huéspedes conozcan gente, descubran la cultura local y disfruten de comida nueva.",within an hour,f,"['email', 'phone']",t,Cuauhtémoc,Shared room in hostel,Shared room,3 shared baths,"[""Luggage dropoff allowed"", ""Wifi"", ""Exterior security cameras on property"", ""Fire extinguisher"", ""Outdoor shower"", ""Long term stays allowed"", ""First aid kit"", ""Ethernet connection"", ""Self check-in"", ""Essentials"", ""Shampoo"", ""Hot water"", ""Dining table"", ""Smoking allowed"", ""Smoke alarm"", ""Hangers"", ""Building staff""]",2021-10-31,No disponible,t,52940221,1.0,1.0,9.0,9.0,19.43385,-99.14537,9.0,3.0,1.0,1.8,260.0,1.0,365.0,1.0,365.0,30,60,90,365,22.0,0.0,4.27,4.5,4.23,4.45,4.64,4.41,0.62
2024-09-25,city scrape,Cama en Habitación compartida Femenina,"Mexico Hostel offers a clean, comfortable, affordable and convenient accommodation option in a historic building. Perfectly located in the heart of downtown Mexico City surrounded by stunning architecture, museums, markets, business centers and a wide variety of bars and restaurants. One block from Fine Arts and the Ministry of Foreign Affairs",Información acerca del vecindario no proporcionada,Mexico Hostel,2021-10-12,2021-10-12,"Amamos a las personas, la cultura y la comida. No solo brindamos alojamiento limpio y cómodo con todos los elementos esenciales, sino que también creamos el espacio para que nuestros huéspedes conozcan gente, descubran la cultura local y disfruten de comida nueva.",within an hour,f,"['email', 'phone']",t,Cuauhtémoc,Shared room in hostel,Shared room,3 shared baths,"[""Luggage dropoff allowed"", ""Wifi"", ""Exterior security cameras on property"", ""Fire extinguisher"", ""Outdoor shower"", ""Long term stays allowed"", ""First aid kit"", ""Ethernet connection"", ""Self check-in"", ""Essentials"", ""Shampoo"", ""Hot water"", ""Dining table"", ""Smoking allowed"", ""Smoke alarm"", ""Hangers"", ""Building staff""]",2022-06-17,No disponible,t,52940250,1.0,1.0,9.0,9.0,19.4327,-99.14509,9.0,3.0,1.0,1.8,260.0,1.0,365.0,1.0,365.0,30,60,90,365,6.0,0.0,4.5,4.17,4.5,4.5,5.0,4.5,0.22
2024-09-25,city scrape,Cama en Habitación compartida Masculina,"Mexico Hostel offers a clean, comfortable, affordable and convenient accommodation option in a historic building. Perfectly located in the heart of downtown Mexico City surrounded by stunning architecture, museums, markets, business centers and a wide variety of bars and restaurants. One block from Fine Arts and the Ministry of Foreign Affairs","The location is unparalleled as we have tourist places near our hostel such as the Palacio de Bellas Artes, El Zocalo, Paseo de La Reforma, among others.",Mexico Hostel,2021-10-12,2021-10-12,"Amamos a las personas, la cultura y la comida. No solo brindamos alojamiento limpio y cómodo con todos los elementos esenciales, sino que también creamos el espacio para que nuestros huéspedes conozcan gente, descubran la cultura local y disfruten de comida nueva.",within an hour,f,"['email', 'phone']",t,Cuauhtémoc,Shared room in hostel,Shared room,3 shared baths,"[""Luggage dropoff allowed"", ""Wifi"", ""Exterior security cameras on property"", ""Fire extinguisher"", ""Outdoor shower"", ""Long term stays allowed"", ""First aid kit"", ""Ethernet connection"", ""Self check-in"", ""Essentials"", ""Shampoo"", ""Hot water"", ""Dining table"", ""Smoking allowed"", ""Smoke alarm"", ""Hangers"", ""Building staff""]",2021-11-06,No disponible,f,52940283,1.0,1.0,9.0,9.0,19.43358,-99.14472,9.0,3.0,1.0,1.8,260.0,1.0,365.0,1.0,365.0,30,60,90,365,14.0,0.0,4.21,4.57,4.57,4.43,4.86,4.43,0.4
2024-09-26,city scrape,Sofá en Reforma (Ángel),Keep it simple at this peaceful and centrally-located place.,Información acerca del vecindario no proporcionada,Hugo,2018-01-19,2018-01-19,"Soy paramédico y financiero (broker), me gusta viajar, pasar tiempo con mi familia y amigos, leer, cine, ver y jugar football americano y soccer.",within an hour,f,"['email', 'phone']",t,Cuauhtémoc,Shared room in loft,Shared room,1 shared bath,"[""TV"", ""Wifi"", ""Paid parking on premises"", ""Kitchen"", ""First aid kit"", ""Refrigerator"", ""Dedicated workspace""]",9999-01-01,No disponible,f,52954924,1.0,1.0,1.0,2.0,19.42915,-99.17139,2.0,1.0,1.0,1.0,600.0,2.0,1125.0,1.3,1125.0,30,60,90,365,0.0,0.0,4.8,4.9,4.8,4.8,4.8,4.7,1.7
2024-09-25,city scrape,Loft - sofá cama Canal del Norte,"Simple, comfortable space, located in the north center of the city. We live two people and 4 cats. <br />We share a sofa bed for one or two people maximum, for short stays.<br />We are located, transferring the Metro (Subway) to 3 stations of the East Bus Terminal and to 5 airport stations and 6 stations from the Zócalo.",Located in the center north. Easy access to the city center by subway.,Eloína,2017-12-07,2017-12-07,Información acerca del anfitrión del no proporcionada,within an hour,f,"['email', 'phone']",t,Venustiano Carranza,Shared room in loft,Shared room,1 shared bath,"[""Shared patio or balcony"", ""Iron"", ""Washer"", ""Wifi"", ""Freezer"", ""Cleaning available during stay"", ""Host greets you"", ""Refrigerator"", ""Dishes and silverware"", ""Ethernet connection"", ""Exercise equipment"", ""Blender"", ""Portable fans"", ""Hangers"", ""Coffee maker"", ""First aid kit"", ""Essentials"", ""Hot water"", ""Smoking allowed"", ""Dining table"", ""Dryer"", ""Luggage dropoff allowed"", ""TV"", ""Game console"", ""Coffee"", ""Bed linens"", ""Kitchen"", ""Books and reading material"", ""Drying rack for clothing"", ""Paid parking off premises"", ""Stove"", ""Extra pillows and blankets"", ""Free street parking"", ""Dedicated workspace"", ""Cooking basics"", ""Hair dryer""]",9999-01-01,No disponible,f,53127332,1.0,1.0,1.0,1.0,19.45005,-99.11786,1.0,1.0,1.0,1.0,250.0,1.0,5.0,1.0,5.0,27,57,87,362,0.0,0.0,4.8,4.9,4.8,4.8,4.8,4.7,1.7
2024-09-25,city scrape,Cama en Habitación compartida Masculina,"Mexico Hostel offers a clean, comfortable, affordable and convenient accommodation option in a historic building. Perfectly located in the heart of downtown Mexico City surrounded by stunning architecture, museums, markets, business centers and a great variety of bars and restaurants.",Información acerca del vecindario no proporcionada,Mexico Hostel,2021-10-12,2021-10-12,"Amamos a las personas, la cultura y la comida. No solo brindamos alojamiento limpio y cómodo con todos los elementos esenciales, sino que también creamos el espacio para que nuestros huéspedes conozcan gente, descubran la cultura local y disfruten de comida nueva.",within an hour,f,"['email', 'phone']",t,Cuauhtémoc,Shared room in hostel,Shared room,3 shared baths,"[""Shared patio or balcony"", ""Outdoor furniture"", ""Wifi"", ""Laundromat nearby"", ""Outdoor shower"", ""Ethernet connection"", ""Hangers"", ""Breakfast"", ""Long term stays allowed"", ""First aid kit"", ""Essentials"", ""Shampoo"", ""Hot water"", ""Dining table"", ""Shower gel"", ""Luggage dropoff allowed"", ""Books and reading material"", ""Smoke alarm"", ""Fire extinguisher"", ""Paid parking lot off premises"", ""Exterior security cameras on property"", ""Smoking allowed""]",9999-01-01,No disponible,t,53284896,1.0,1.0,9.0,9.0,19.43358,-99.14497,9.0,3.0,1.0,1.8,260.0,1.0,1125.0,1.0,1125.0,30,60,90,365,0.0,0.0,4.8,4.9,4.8,4.8,4.8,4.7,1.7
2024-09-25,city scrape,Cama en Habitación compartida Femenina,"Mexico Hostel offers a clean, comfortable, affordable and convenient accommodation option in a historic building. Perfectly located in the heart of downtown Mexico City surrounded by stunning architecture, museums, markets, business centers and a wide variety of bars and restaurants. One block from Fine Arts and the Ministry of Foreign Affairs","Quiet, ideal for tourists who want to get to know the historic center",Mexico Hostel,2021-10-12,2021-10-12,"Amamos a las personas, la cultura y la comida. No solo brindamos alojamiento limpio y cómodo con todos los elementos esenciales, sino que también creamos el espacio para que nuestros huéspedes conozcan gente, descubran la cultura local y disfruten de comida nueva.",within an hour,f,"['email', 'phone']",t,Cuauhtémoc,Shared room in hostel,Shared room,3 shared baths,"[""Luggage dropoff allowed"", ""Wifi"", ""Exterior security cameras on property"", ""Fire extinguisher"", ""Outdoor shower"", ""Long term stays allowed"", ""First aid kit"", ""Ethernet connection"", ""Self check-in"", ""Essentials"", ""Shampoo"", ""Hot water"", ""Dining table"", ""Paid parking off premises"", ""Smoking allowed"", ""Smoke alarm"", ""Hangers"", ""Building staff""]",2023-11-26,No disponible,t,53450639,1.0,1.0,9.0,9.0,19.43227,-99.14498,9.0,3.0,1.0,1.8,260.0,1.0,1125.0,1.0,1125.0,30,60,90,365,1.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,0.1
2024-09-26,city scrape,Habitación compartida  zona céntrica,Forget your worries in this spacious and serene space.,Información acerca del vecindario no proporcionada,Armando,2021-11-14,2021-11-14,Chilangos hostel,within an hour,f,['email'],t,Cuauhtémoc,Shared room in casa particular,Shared room,1 shared bath,"[""Iron"", ""Wifi"", ""Kitchen"", ""BBQ grill"", ""Pets allowed""]",9999-01-01,No disponible,t,53688697,1.0,1.0,1.0,1.0,19.4241,-99.15868,6.0,1.0,2.0,1.8,220.0,3.0,1125.0,2.8,1125.0,30,60,90,364,0.0,0.0,4.8,4.9,4.8,4.8,4.8,4.7,1.7
2024-09-26,city scrape,Cabina con Excelente Ubicación en la Roma (Mixto),"A bed in a shared room with an excellent location, in the heart of the Col. Rome two blocks away from Condesa, Insurgentes and Metrobus Sonora. We are surrounded by multiple points of interest, you can take the city tour, etc. If you are looking for location, good price and like to share common areas and meet new people; you are in the right place. We are a hostel and coliving where coexistence, respect and multiculturalism are welcome. WE LOOK FORWARD TO SEEING YOU",Información acerca del vecindario no proporcionada,Jessica,2021-04-26,2021-04-26,Información acerca del anfitrión del no proporcionada,within an hour,f,"['email', 'phone']",t,Cuauhtémoc,Shared room in hostel,Shared room,1 shared bath,"[""Coffee maker"", ""Wifi"", ""Fire extinguisher"", ""Kitchen"", ""First aid kit"", ""Refrigerator"", ""Dishes and silverware"", ""Exterior security cameras on property"", ""Dedicated workspace""]",2022-04-04,No disponible,t,54281215,1.0,1.0,6.0,9.0,19.41315,-99.16271,1.0,1.0,1.0,1.0,179.0,1.0,1125.0,1.0,51.4,24,54,84,359,90.0,0.9,4.76,4.8,4.67,4.94,4.98,4.88,2.98
2024-09-26,city scrape,Cabina con Excelente Ubicación en la Roma (MIXTO),"A bed in a shared room with an excellent location, in the heart of the Col. Rome two blocks away from Condesa, Insurgentes and Metrobus Sonora. We are surrounded by multiple points of interest, you can take the city tour, etc. If you are looking for location, good price and like to share common areas and meet new people; you are in the right place. We are a hostel and coliving where coexistence, respect and multiculturalism are welcome.<br />WE LOOK FORWARD TO SEEING YOU",Información acerca del vecindario no proporcionada,Jessica,2021-04-26,2021-04-26,Información acerca del anfitrión del no proporcionada,within an hour,f,"['email', 'phone']",t,Cuauhtémoc,Shared room in hostel,Shared room,1 shared bath,"[""TV"", ""Wifi"", ""Fire extinguisher"", ""Kitchen"", ""First aid kit""]",2022-03-24,No disponible,t,54283108,1.0,1.0,6.0,9.0,19.4127,-99.16393,1.0,1.0,1.0,1.0,179.0,1.0,1125.0,1.0,28.9,29,59,89,364,26.0,2.0,4.58,4.54,4.62,4.73,4.72,4.58,0.85
2024-09-25,city scrape,Anticlub! for artists and travelers,"*BEFORE BOOKING WE RECOMMEND YOU TO READ THE DESCRIPTION OF THE HOUSE.  IT'S NOT SUITABLE FOR MINORS OR ELDERLY PEOPLE*<br /><br />- Surfer Room - Mixed Room<br /><br />A room for sleep and get rest after walk around all the city. Receive the sunlight in your first steps of the day, enjoying the terrace outside the room; perfect to have a coffee, do yoga, meditate or just watching the sunrise.<br /><br />Shared dressing table (with drawers and mirror). Shared full bathroom","It's a 10 minute walk from Plaza Carso, museo Soumaya and Jumex, Inbursa Aquarium, Antara Fashion Hall, City Market, Chedraui Selecto, and more.<br /><br />Also there's a local market 10 min walk from here, and local stores around. On sundays you can find the tianguis (flea market, open air market) two blocks away.<br /><br />To the subway/metro it's a 15 minute walk. The nearest station is San Joaquin, it's directly connected to Chapultepec (3 stations away)",Anticlub,2016-06-18,2016-06-18,"Hola! Somos Alexa y Peppers!

Nuestro trabajo gira 100% alrededor de la música, de ahí nace Anticlub House.
Hacemos shows, sesiones, DJ sets, fotos y lo que se te ocurra.

Estamos muy contentas de recibirte en nuestra casa, conocer gente nueva y guiarte para que tengas la mejor experiencia durante tu estancia.

Checa nuestra guía alternativa de la ciudad, seguiremos buscando lugares únicos para ustedes.",within an hour,f,"['email', 'phone']",t,Miguel Hidalgo,Shared room in townhouse,Shared room,1.5 shared baths,"[""Shared patio or balcony"", ""Washer"", ""Outdoor furniture"", ""Wifi"", ""City skyline view"", ""Refrigerator"", ""Dishes and silverware"", ""Pets allowed"", ""Coffee maker"", ""Backyard"", ""Hammock"", ""First aid kit"", ""TV"", ""Kitchen"", ""Outdoor dining area"", ""Cooking basics"", ""Fire extinguisher"", ""Dedicated workspace"", ""Smoking allowed""]",2022-02-02,No disponible,t,547405347067797593,0.94,0.9,7.0,7.0,19.44705,-99.20225,1.0,1.5,1.0,1.0,250.0,1.0,15.0,1.0,15.0,12,28,54,329,24.0,0.0,4.92,4.83,4.83,4.92,4.71,4.88,0.74
2024-09-25,city scrape,Día de Spa,"Treat yourself to this unique experience with;<br />Yoga, <br />Temazcal-Spa<br />Face Massage<br />Tea with properties",Información acerca del vecindario no proporcionada,Abi,2019-03-15,2019-03-15,Información acerca del anfitrión del no proporcionada,within an hour,f,['phone'],t,Tlalpan,Shared room in farm stay,Shared room,1 shared bath,"[""Free parking on premises"", ""Wifi"", ""Fire pit"", ""Outdoor shower"", ""First aid kit"", ""BBQ grill"", ""Outdoor dining area"", ""Pets allowed"", ""Exterior security cameras on property""]",9999-01-01,No disponible,f,562921166629193279,1.0,1.0,1.0,1.0,19.2772086,-99.1427516,4.0,1.0,1.6,1.0,1600.0,1.0,365.0,1.0,365.0,23,53,83,83,0.0,0.0,4.8,4.9,4.8,4.8,4.8,4.7,1.7
2024-09-25,city scrape,Hermoso departamento con excelente ubicación,"Your family will be close to everything if you stay in this centrally located home. Since the subway is one block away, there are also several shopping shops and downtown 10 min. by public transport. Inside the unit, the neighbors sell food and snacks, it's an excellent atmosphere.",Información acerca del vecindario no proporcionada,Ada,2022-02-23,2022-02-23,soy una persona tranquila y amable,within an hour,f,['phone'],t,Cuauhtémoc,Shared room in rental unit,Shared room,1.5 shared baths,"[""Washer"", ""TV"", ""Wifi"", ""Kitchen"", ""First aid kit"", ""Smoke alarm""]",9999-01-01,No disponible,t,568916048501393182,1.0,1.0,1.0,1.0,19.4068,-99.1466,2.0,1.5,1.0,1.0,1308.0,1.0,365.0,1.0,365.0,30,60,90,365,0.0,0.0,4.8,4.9,4.8,4.8,4.8,4.7,1.7
